original,augmented
"stockholm , 3 march 2011 cybercom cybercom group high-tech consultancy offer global sourcing end-to-end solution .","stockholm , 3 march 2011 cybercom cybercom group high-tech consultancy offer global sourcing end-to-end solution . ."
said losing five family month economy many make alternative arrangement save money .,"said losing five family month economy many make alternative arrangement save money . that of that , to on to for or the ."
"milan ( afx ) - italian shipping group grimaldi increased stake finnish company finnlines 35.4 pct 30.5 pct held june , according news agency ansa .","milan ( afx ) - italian shipping group grimaldi increased stake finnish company finnlines 35.4 pct 30.5 pct held june , according news agency ansa . a i / , and - in ) in o "" 's , the ; "" or c on - , for , and or - , on 2 I"
"commenting deal , shane lennon , svp marketing & product development gypsii said : ?","commenting deal , shane lennon , svp marketing & product development gypsii said : ? of ."
"external net sale printing business fell 43.7 % , partly due termination printing contract ilkka-yhtyma 's printing house i-print oy sector player hs medium ab december 2009 fall printing price .","external net sale printing business fell 43.7 % , partly due termination printing contract ilkka-yhtyma 's printing house i-print oy sector player hs medium ab december 2009 fall printing price . ( for was , on or as ( the : a and will the / ( with from and for - and and ) is ( , has to :"
"group intends relocate warehouse office space loudeac saint marcel morvillars , east country , already operates hook manufacturing distribution unit .","group intends relocate warehouse office space loudeac saint marcel morvillars , east country , already operates hook manufacturing distribution unit . ; for and as - "" , ."" , with / ; [ in is I you will ."
"firm headquartered vantaa , southern finland 16 employee .","firm headquartered vantaa , southern finland 16 employee . ( , was ."
"1.33 pm , omx helsinki 25 0.30 pct lower 2,463.67 omx helsinki 0.37 pct 8,537.42 volume 256 mln eur .","1.33 pm , omx helsinki 25 0.30 pct lower 2,463.67 omx helsinki 0.37 pct 8,537.42 volume 256 mln eur . a , ) , : "" a ."
"honored recognized gartner specialist business process modeling analysis , company many largest software vendor world .","honored recognized gartner specialist business process modeling analysis , company many largest software vendor world . ) the will or I the ."
"westpac banking corp - issue benchmark , 3 year frn deal euro .","westpac banking corp - issue benchmark , 3 year frn deal euro . was ."
"includes company brand share data category , well distribution channel data .","includes company brand share data category , well distribution channel data . ."
new share subscribed stock option shareholder right commence date entered trade register .,"new share subscribed stock option shareholder right commence date entered trade register . , the , to , a the in - ( and to - "" ,"" the and of that - in in of people / ."
$ aapl price momentum weakening going close .,"$ aapl price momentum weakening going close . "" : 5 1 : 7 12 a , 1 2 or or ."
acquisition solteq expand solution offering microsoft 's dynamic business software product .,acquisition solteq expand solution offering microsoft 's dynamic business software product . i ) and in t r the a ) with an with ig is ac r 's c as ia is il - ate i ) ia - - id
"company 's profit totaled l 134,700 .","company 's profit totaled l 134,700 . , the at in the of ."
"leed internationally recognized green building certification system , developed u.s. green building council .","leed internationally recognized green building certification system , developed u.s. green building council . ."
"however , market share shrank 47.59 per cent 48 per cent year earlier .","however , market share shrank 47.59 per cent 48 per cent year earlier . ."
talktalk hire bae system investigate cyber attack,talktalk hire bae system investigate cyber attack of for on .
look like booking one way ticket 40 week near 50. losing 10 week $ lulu http : //chart.ly/7xb9h9b,look like booking one way ticket 40 week near 50. losing 10 week $ lulu http : //chart.ly/7xb9h9b .
"ftse led lower & , glaxosmithkline","ftse led lower & , glaxosmithkline a on that "" ."
exercise price option based safran software solution ' license maintenance sale well result company .,exercise price option based safran software solution ' license maintenance sale well result company . _ 1 y ed of that was and ed ( the ) : _ .
full-year operating result 2008 3.6 million negative .,full-year operating result 2008 3.6 million negative . .
"company said production volume far indicate circuit capable targeted output rate 60,000 tonne per day , 22 million tonne year .","company said production volume far indicate circuit capable targeted output rate 60,000 tonne per day , 22 million tonne year . ."
"jun . 25 , 2008 ( boy genius report delivered newstex ) -- nokia ( nyse : nok ) n78 , huh ?","jun . 25 , 2008 ( boy genius report delivered newstex ) -- nokia ( nyse : nok ) n78 , huh ? - - ."
"`` come decision based preliminary economic , operational environmental finding , `` karvinen said .","`` come decision based preliminary economic , operational environmental finding , `` karvinen said . , for to I and A and to 2 ) The I D [ "" - and for ) ."
"new majority owner aspocomp thailand co. , ltd certain private person belonging immediate circle aspocomp 's present joint venture partner , saha pathana inter-holding plc . .","new majority owner aspocomp thailand co. , ltd certain private person belonging immediate circle aspocomp 's present joint venture partner , saha pathana inter-holding plc . . , with or , , ."" s ."
"3.8 mln euro ( $ 5.2 mln ) base acquisition price paid cash rest subscription offering total 850,000 new ixonos share .","3.8 mln euro ( $ 5.2 mln ) base acquisition price paid cash rest subscription offering total 850,000 new ixonos share . ."
"established 1987 , srv group private finnish construction concern operation finland , baltic country russia .","established 1987 , srv group private finnish construction concern operation finland , baltic country russia . the , ."
business section also includes ahlstrom 's sustainability report .,"business section also includes ahlstrom 's sustainability report . - "" , / is of ."
"+£lemiste city environment knowledge-based economy providing work 3,300 people total turnover company amounting eek 5.4 bn , `` said +£lo p+ñrnits , chairman supervisory board +£lemiste city mainor .","+£lemiste city environment knowledge-based economy providing work 3,300 people total turnover company amounting eek 5.4 bn , `` said +£lo p+ñrnits , chairman supervisory board +£lemiste city mainor . 1 A 3 The ( 4 ( to - The s 8 The s or A : The to ."
jacob supporting storengy 's investment developing storage site since 2006 owner 's engineer .,"jacob supporting storengy 's investment developing storage site since 2006 owner 's engineer . in , of is ."
"company earlier said considering different strategic option struggling low-cost mobile operator , including divestment holding .","company earlier said considering different strategic option struggling low-cost mobile operator , including divestment holding . : to the - <|endoftext|> of will with The and for and is said will of , and was ( and will ; will and it ."
"sainsbury 's , asda , tesco morrison cut petrol price oil fall ...","sainsbury 's , asda , tesco morrison cut petrol price oil fall ... , : with has ."
barclays sell benchmark index unit bloomberg,barclays sell benchmark index unit bloomberg 's of by ( the of - as that / the a are .
operating profit fourth quarter fell eur33m eur39m year earlier .,"operating profit fourth quarter fell eur33m eur39m year earlier . / _ a and of was of with in on _ , as 's ' on a are was is a 's and in to for ."
finnish forestry company upm-kymmene waste management company lassila & tikanoja said jan. 30 planning produce ethanol energy commercial industrial waste .,finnish forestry company upm-kymmene waste management company lassila & tikanoja said jan. 30 planning produce ethanol energy commercial industrial waste . 4 is s - - 's - from ) - - the with ?
"ism disclose financial result , daily said .","ism disclose financial result , daily said . he - [ , or of is in from ."
"contract cover manufacturing , surface-treatment installation steel structure .","contract cover manufacturing , surface-treatment installation steel structure . - to ."
finnish metal industry solution supplier outotec oyj net profit rose 50.4 mln euro ( $ 72.5 mln ) first nine month 2007 20.1 mln euro ( $ 28.9 mln ) period 2006 .,"finnish metal industry solution supplier outotec oyj net profit rose 50.4 mln euro ( $ 72.5 mln ) first nine month 2007 20.1 mln euro ( $ 28.9 mln ) period 2006 . , in and with 3 for - : : ."
"deal , know pay sek90m ( usd12 .8 m-eur8 .6 ) cash stock .","deal , know pay sek90m ( usd12 .8 m-eur8 .6 ) cash stock . was ."" : is on the , ) / ."
"first nine month 2010 , company 's net profit rose eur41m eur30m corresponding period 2009 .","first nine month 2010 , company 's net profit rose eur41m eur30m corresponding period 2009 . that , first , ) I 's from by - of ."
"$ aapl 50dma turned , macd crossover half-a-hair away weekly . eod break likely .","$ aapl 50dma turned , macd crossover half-a-hair away weekly . eod break likely . $ 5 5 of I or from ."
protalix $ 42 million cash sale .,protalix $ 42 million cash sale . ( of - a the id - .
bearish outside day tuesday significant . 200 day resistance still intact . opinion $ sd http : //chart.ly/2bey48t,"bearish outside day tuesday significant . 200 day resistance still intact . opinion $ sd http : //chart.ly/2bey48t to ,"" all and _ the ."
right reserved .,"right reserved . s ; - 's "" to to and : of , for was at ( ; is _ at out or can to I - to ."
"operated nokia , supported nokia netact network service management system .","operated nokia , supported nokia netact network service management system . , that in from the in by of ."
"mr priit kasak , balti metsamasina 's owner , said rakvere-based company wish increase valmet 's market share 27 % third couple year .","mr priit kasak , balti metsamasina 's owner , said rakvere-based company wish increase valmet 's market share 27 % third couple year . - 1 with , of of _ and for and I for ( 's - , from 4 ."
shire see baxalta deal closing expected new rule,"shire see baxalta deal closing expected new rule ."" 's or have ,"" - ( in the : , of I the as - , for ' of and and 's , to , is ( of ,"
sainsbury cfo rogers replace home retail ceo walden,sainsbury cfo rogers replace home retail ceo walden as .
"marathon 4.6 percent stake plx , said , according bloomberg .","marathon 4.6 percent stake plx , said , according bloomberg . ing that a have for : "" and , of as to from was by "" in ( - , in ' to in with - - of from in"
"simmons elected dcuc chairman portsmouth , n.h.-gordon a. simmons , ceo service credit union , elected chairman defense credit union council 2007-2008 term .","simmons elected dcuc chairman portsmouth , n.h.-gordon a. simmons , ceo service credit union , elected chairman defense credit union council 2007-2008 term . of was "" with as , to The and as ) have on ."
sanoma news ' advertising sale decreased 22 % year .,"sanoma news ' advertising sale decreased 22 % year . ,"" for , a of 's is 1 has - by as the i ( ."
pharmaceutical market czech republic global research & data service published recently market analysis pharmaceutical market czech republic .,pharmaceutical market czech republic global research & data service published recently market analysis pharmaceutical market czech republic . is - : the .
"finnish construction company yit reducing number start-ups market-financed residential unit 2007 2,300 previously announced 2,700 .","finnish construction company yit reducing number start-ups market-financed residential unit 2007 2,300 previously announced 2,700 . , , - as 6 2 and and a , - is and "" ) the to 's s I : 's on of : of , - ; -"
cash flow operation recent quarter also reached eight year low .,"cash flow operation recent quarter also reached eight year low . , for was from ; and as and as in ; s and are of and 2 and s 's / for "" that can - is : in with"
"tietoenator 1.13 pct 18.38 , extending recent low last week 's second-quarter report , dealer said .","tietoenator 1.13 pct 18.38 , extending recent low last week 's second-quarter report , dealer said . , in - ' on : is for ."
maritime administration said ship ignored warning icy condition .,maritime administration said ship ignored warning icy condition . for the .
synergy pharma soar 67 % today positive phase 3 result $ sgyp http : //stks.co/j2awg,"synergy pharma soar 67 % today positive phase 3 result $ sgyp http : //stks.co/j2awg , and of - the - s - the are 's ' ' , and ( the by the f ."
operating profit rose eur 1.6 mn eur 1.1 mn corresponding period 2006 .,operating profit rose eur 1.6 mn eur 1.1 mn corresponding period 2006 . the 's is in / .
"making matter difficult , company said grappling higher oil gas price , pushed cost energy , raw material transportation .","making matter difficult , company said grappling higher oil gas price , pushed cost energy , raw material transportation . on and the he ."
"$ vrtx vertex . monthly -lower hi/lower lo , long term uptrend intract far","$ vrtx vertex . monthly -lower hi/lower lo , long term uptrend intract far is $ 1 and ) A the and 6 1 , to - I the : 1 1 ."
financial detail disclosed .,"financial detail disclosed . but , for for - ."
"include software development internet mobile telephone content , communication , value-added software , financial service , security application , system integration electronics , `` ebrd informed .","include software development internet mobile telephone content , communication , value-added software , financial service , security application , system integration electronics , `` ebrd informed . in to the by a to / in the the them by for in , is of for and for from ."
"yit lodged counter claim neste oil totaling eur25m , primarily based work carried contract additional cost incurred due prolongation project .","yit lodged counter claim neste oil totaling eur25m , primarily based work carried contract additional cost incurred due prolongation project . ."
follow berkshire hathaway apple stock ?,"follow berkshire hathaway apple stock ? 's ( or is the from in "" ; of he the - that of and at of ."
total amount subscription price recorded fund invested non-restricted equity .,"total amount subscription price recorded fund invested non-restricted equity . of , ; of ( - of , ( is 1 of : I of ( for ."
"$ tsla 5th wave 1 hour chart , hammer candle developing , close 200 sma , might good spot call","$ tsla 5th wave 1 hour chart , hammer candle developing , close 200 sma , might good spot call ( is 5 ."
"strongest growth seen new market russia , czech republic , slovakia .","strongest growth seen new market russia , czech republic , slovakia . _ "" to the of , and : _ s ."
tower 's engineer created 18 degree westward lean - four time inclination leaning tower pisa - using diagrid structure aligned geometrically using tekla structure bim ( building information modeling ) software .,"tower 's engineer created 18 degree westward lean - four time inclination leaning tower pisa - using diagrid structure aligned geometrically using tekla structure bim ( building information modeling ) software . / ( is ,"" of is ( ) ) is _ – the of in : ) it 's s ( in to or - !"
"amer , bought salomon adidas october , said job cut aimed boosting competitiveness .","amer , bought salomon adidas october , said job cut aimed boosting competitiveness . of 's to with and a of the by ?"
"acando ab ( acanb s ) fell 8.9 percent 13.35 kronor , lowest close since dec. 11 .","acando ab ( acanb s ) fell 8.9 percent 13.35 kronor , lowest close since dec. 11 . The on ' 2 : the in of at - has i - ."
"measure , suominen corporation aim ensure competitiveness flexible packaging business long term .","measure , suominen corporation aim ensure competitiveness flexible packaging business long term . the ."
@ ifhedieshedies : @ bullhorn334 : $ znga short getting nervous '' '',@ ifhedieshedies : @ bullhorn334 : $ znga short getting nervous '' '' 1 s j - 0 3 4 : C a a g The b .
financial statement release available publishing company 's internet page www.cargotec.com .,"financial statement release available publishing company 's internet page www.cargotec.com . of you to to - or and and at ' , with have in and from ."" as of "" - that not was ."
"world glass coming egypt invite visitor around world attend glass world exhibition 2009 , register www.glassworldex.com","world glass coming egypt invite visitor around world attend glass world exhibition 2009 , register www.glassworldex.com are 's The ."
"comparable operating profit totaled eur 4.7 mn , eur 5.1 mn corresponding period 2005 , representing 7.4 % net sale .","comparable operating profit totaled eur 4.7 mn , eur 5.1 mn corresponding period 2005 , representing 7.4 % net sale . 's / ( , ."
"raw material come europe u paid euro u dollar , sale take place ruble .","raw material come europe u paid euro u dollar , sale take place ruble . it , ."
"( adpnews ) - may 4 , 2010 - finnish cutlery hand tool maker fiskars oyj abp ( hel : fisa ) said today net profit declined eur 12.9 million ( usd 17m ) first quarter 2010 eur 17 million correspond","( adpnews ) - may 4 , 2010 - finnish cutlery hand tool maker fiskars oyj abp ( hel : fisa ) said today net profit declined eur 12.9 million ( usd 17m ) first quarter 2010 eur 17 million correspond 6 2 2 _ R ) I A 5 _ 8 8 "" 1 1 1 1 e ) 1 P M - , of e of s G 2"
"maximum 666,104 new share subscribed exercising b option 2004 stock option plan .","maximum 666,104 new share subscribed exercising b option 2004 stock option plan . to - : ."
inspects company strategic strength weakness .,"inspects company strategic strength weakness . , a and a is , are ."
planned closing date provided .,"planned closing date provided . is a - at of a to for of "" ( of - : in to people 's with in in it , by of and ."
"lemminkainen group , headquartered helsinki , finland operates sector construction industry : civil engineering , building contracting , technical building service building material industry .","lemminkainen group , headquartered helsinki , finland operates sector construction industry : civil engineering , building contracting , technical building service building material industry . le ."
implementation deal subject approval finnish competition authority .,implementation deal subject approval finnish competition authority . i - : 2 / that The The I with was ) to ( .
"microsoft also churned courtship , agreeing use navteq mapping service , offered company nokia bought $ 8.1 billion year ago .","microsoft also churned courtship , agreeing use navteq mapping service , offered company nokia bought $ 8.1 billion year ago . of : on is 's "" - of and , ."
geosolutions team provides intriguing new technology combining gps mobile-based technology together internet-based social networking .,geosolutions team provides intriguing new technology combining gps mobile-based technology together internet-based social networking . to for has are - he or .
"3c expo signature show dongguan , supported dongguan municipal government every year , featuring computer accessory , software , communication network product .","3c expo signature show dongguan , supported dongguan municipal government every year , featuring computer accessory , software , communication network product . in ( the that on x ?"
pharmaceutical - poland brand-new market analysis give clear overview actual situation future outlook pharmaceutical market poland .,pharmaceutical - poland brand-new market analysis give clear overview actual situation future outlook pharmaceutical market poland . ( s a in 's is a .
"trading new share , right dividend distribution fund , start exchange helsinki tomorrow .","trading new share , right dividend distribution fund , start exchange helsinki tomorrow . 1 , _ a id to , im al ( ing is ."
dual-fuel engine vessel operate liquefied natural gas lng low emission .,"dual-fuel engine vessel operate liquefied natural gas lng low emission . es ing is / "" ."
"- among finnish share traded u , stora enso closed 0.33 pct lower 12.11 eur , upm-kymmene 0.28 pct 18.10 eur , metso 0.13 pct 31.06 eur .","- among finnish share traded u , stora enso closed 0.33 pct lower 12.11 eur , upm-kymmene 0.28 pct 18.10 eur , metso 0.13 pct 31.06 eur . s ( 1 g , 4 The the and t 2 D , 8 1 3 4 10 - t 1 0 : to - a 3 a and the"
"addition presentation held president & ceo kai telanne cfo tuomas itkonen , participant opportunity discus member company 's management .","addition presentation held president & ceo kai telanne cfo tuomas itkonen , participant opportunity discus member company 's management . from - , - "" on at 's of in to or ) was in has is al ."
"change holding accordance chapter 2 , section 9 finnish security market act described .","change holding accordance chapter 2 , section 9 finnish security market act described . in on _ ."
"capman partner , able develop business continue focus providing quality restaurant service customer , `` say christopher wynne , ceo papa john 's russia .","capman partner , able develop business continue focus providing quality restaurant service customer , `` say christopher wynne , ceo papa john 's russia . ) for , , on is - - al s the or to a I on i , on ."
crane would installed onboard two freighter ordered singaporean ship owner masterbulk .,crane would installed onboard two freighter ordered singaporean ship owner masterbulk . .
business divested generates consolidated net sale eur 60 million annually currently 640 employee .,"business divested generates consolidated net sale eur 60 million annually currently 640 employee . , and you ; to or as ."
"adpnews - feb 5 , 2010 - finnish real estate investor sponda oyj hel : sda1v said today slipped net loss eur 81.5 million usd 11.8 2009 profit eur 29.3 million 2008 .","adpnews - feb 5 , 2010 - finnish real estate investor sponda oyj hel : sda1v said today slipped net loss eur 81.5 million usd 11.8 2009 profit eur 29.3 million 2008 . on and the , _ 's ."
"company , eur2 .8 bn asset , count among five largest shareholder finnish insurer ilmarinen 4.34 % varma 0.70 % , well finnish state pension fund ver 0.61 % .","company , eur2 .8 bn asset , count among five largest shareholder finnish insurer ilmarinen 4.34 % varma 0.70 % , well finnish state pension fund ver 0.61 % . was to : of of , ( - had : from , ?"
"addition , 29 employee laid notice whole workforce laid short period needed .","addition , 29 employee laid notice whole workforce laid short period needed . to a to a this _ for it al ."
@ chessnwine : $ iwm 30-minute chart . small cap threatening descending triangle breakdown $ 110.20 . http : //stks.co/r0kkm,"@ chessnwine : $ iwm 30-minute chart . small cap threatening descending triangle breakdown $ 110.20 . http : //stks.co/r0kkm "" f the B the - b the and The 1 0 n the to S a _ The a 2 ."
corporate update - ( c ) 1995-2009 m2 communication ltd finnish technology group teleste corporation ( omx helsinki : tlt1v ) reported wednesday ( 4 february ) operating profit eur5 .6 net sale eur108 .7 year 2008 .,"corporate update - ( c ) 1995-2009 m2 communication ltd finnish technology group teleste corporation ( omx helsinki : tlt1v ) reported wednesday ( 4 february ) operating profit eur5 .6 net sale eur108 .7 year 2008 . , , or the _ b : and - or g a us ( with of with and m _ ."
"stockholm-based nordea bank ( sto : nda ) said yesterday hired casper von koskull lead corporate merchant banking capital market unit , effective 1 september .","stockholm-based nordea bank ( sto : nda ) said yesterday hired casper von koskull lead corporate merchant banking capital market unit , effective 1 september . for will from by , the from ( , - and ."
total need staff cut corresponds 300 man-years .,total need staff cut corresponds 300 man-years . is was this / _ .
finnish fiber plastic product maker suominen corporation said net loss narrowed 1.6 mln euro $ 2.0 mln first nine month 2006 2.16 mln euro $ 2.7 mln period 2005 .,"finnish fiber plastic product maker suominen corporation said net loss narrowed 1.6 mln euro $ 2.0 mln first nine month 2006 2.16 mln euro $ 2.7 mln period 2005 . in and , is , in ) ) a a to was , ."
companiesfresnillo share jump 8 % silver price break $ 21,"companiesfresnillo share jump 8 % silver price break $ 21 , with ian of , ie al / , s al ."
bluewin security available monthly subscription .,"bluewin security available monthly subscription . , from to _ _ , ."
"operating profit eur 11.4 mn , eur 7.5 mn .","operating profit eur 11.4 mn , eur 7.5 mn . of was ."
finnish raisio ( diagnostics ) launching new dna-based quick test ensure safety food .,finnish raisio ( diagnostics ) launching new dna-based quick test ensure safety food . : - 8 : 1 the .
non-recurring cost caused talentum 's premedia business area restructuring amount 2.0 mln euro $ 2.7 mln included company 's financial result second quarter 2007 .,non-recurring cost caused talentum 's premedia business area restructuring amount 2.0 mln euro $ 2.7 mln included company 's financial result second quarter 2007 . a - ( .
"finnish software developer basware oyj said november 30 , 2006 u.s. subsidiary basware , inc. order provide software contract lifecycle management unnamed u.s. medical technology company .","finnish software developer basware oyj said november 30 , 2006 u.s. subsidiary basware , inc. order provide software contract lifecycle management unnamed u.s. medical technology company . from - 1 and 3 in with for of in f with 3 as the - 's "" 9 2 from ) 4 for was have , or ."
chain unite 45-50 centre end 2008 .,"chain unite 45-50 centre end 2008 . ( , ."
"important thing keep bank 's existing 15,000 customer .","important thing keep bank 's existing 15,000 customer . has - , ."
price stainless steel also rose europe .,"price stainless steel also rose europe . for of that , in in ."
"sweden , gallerix accumulated sek denominated sale 1 % eur denominated sale 11 % .","sweden , gallerix accumulated sek denominated sale 1 % eur denominated sale 11 % . - / k - in s h r s h / and "" , and s er en t ) n - t to , a / is : g"
$ isrg - isrg short - http : //stks.co/f1vvu http : //stks.co/c1qrm,$ isrg - isrg short - http : //stks.co/f1vvu http : //stks.co/c1qrm $ The 20 for the 1 .
$ dara breaking,"$ dara breaking and 1 4 a A is $ 1 10 1 2 $ "" ( , of 3 $ 0 the s 7 2 The 2 A _ 5 / 6"
"total 38,244 new citycon share nominal value eur 1.35 per share subscribed 19 april exercising a-b-c option based company 's stock option plan 1999 .","total 38,244 new citycon share nominal value eur 1.35 per share subscribed 19 april exercising a-b-c option based company 's stock option plan 1999 . - the , is - you , or - the : and is ."
$ aapl 'm sure short holding breath hoping miracle . lol,"$ aapl 'm sure short holding breath hoping miracle . lol the "" 10 ."
`` management decided end 2005 increase cathode copper capacity .,`` management decided end 2005 increase cathode copper capacity . to .
image data produced browser phone server converted bitmapped image sent handset display . ``,image data produced browser phone server converted bitmapped image sent handset display . `` .
shire say internal synergy goal baxalta deal higher,shire say internal synergy goal baxalta deal higher to / ; to ) - of 2 1 from has - of it to .
one largest project magazine division sanomawsoy - sanoma magazine international 2006 became launch russian magazine gloriya .,one largest project magazine division sanomawsoy - sanoma magazine international 2006 became launch russian magazine gloriya . that - and .
finnish airline finnair starting temporary layoff cabin crew february 2010 .,finnish airline finnair starting temporary layoff cabin crew february 2010 . for to ) : .
seller founder company .,"seller founder company . at : to "" in for in was 's of ."
"foodservice consumer good market served approximately 13,000 people 54 manufacturing unit several sale office 33 country .","foodservice consumer good market served approximately 13,000 people 54 manufacturing unit several sale office 33 country . "" , was - - s that the a as - / to ."
"acquisition frozen food fish sector , long synergy l+ñnnen tehtaat 's business .","acquisition frozen food fish sector , long synergy l+ñnnen tehtaat 's business . 's l , ."
$ gnrc finding support 10-day line far .,$ gnrc finding support 10-day line far . in and - 8 : The 1 6 3 : 2 is 4 .
"transaction agreement , metsaliitto purchase 24.7 % metsa-botnia 's share upm 3 % m-real .","transaction agreement , metsaliitto purchase 24.7 % metsa-botnia 's share upm 3 % m-real . p a 1 in the y y to on of is s h h , / 's s ) ."
"britain 's ftse fall back ashtead , commodity pressure","britain 's ftse fall back ashtead , commodity pressure ) is - at - a from and is was - of 7 b or is ."
sale seppala diminished 6 per cent .,"sale seppala diminished 6 per cent . , on to for the by of / The has ."
$ bbry bye bye sammy . hello bb . sound like 'll see green tomorrow .,$ bbry bye bye sammy . hello bb . sound like 'll see green tomorrow . 4 I ( 4 S .
"capacity cut 1.4 % , passenger load factor 7.8 percentage point .","capacity cut 1.4 % , passenger load factor 7.8 percentage point . , ,"" ( 's is on and the "" "" for with and : ( he that for [ in of , - in ."
"rockwell collins provider flight deck , cabin information management solution business aircraft operator .","rockwell collins provider flight deck , cabin information management solution business aircraft operator . a - - : , 's and to a of - ing the with ) ."
"floor area yliopistonrinne project 7,900 sq building 's gross area total 12,800 sq m. total 25.1 % facility let .","floor area yliopistonrinne project 7,900 sq building 's gross area total 12,800 sq m. total 25.1 % facility let . or ?"
$ nflx vision : short term consolidation movement higher http : //stks.co/j05uu,"$ nflx vision : short term consolidation movement higher http : //stks.co/j05uu / 10 ( , and 0 is 3 0 2 4 is 10 / The for 2 is the to / to $ 1 or _ and A and -"
"theodosopoulos said tellabs could value nokia siemens nortel given `` leading supply status `` verizon , along high-growth product .","theodosopoulos said tellabs could value nokia siemens nortel given `` leading supply status `` verizon , along high-growth product . ( other other and - a - "" , to - more - is or or and I same in same , "" first the more a more : -"
"current position , manty worked since 1996 .","current position , manty worked since 1996 . and : ( "" in , ."
new production plant company would increase capacity meet expected increase demand would improve use raw material therefore increase production profitability .,new production plant company would increase capacity meet expected increase demand would improve use raw material therefore increase production profitability . by by : with on .
analyst view : astrazeneca share seen recent volatility ; 2015 ...,"analyst view : astrazeneca share seen recent volatility ; 2015 ... the he and - a in _ of and "" ."
earnings per share ( eps ) dropped eur 0.21 eur 0.31 .,"earnings per share ( eps ) dropped eur 0.21 eur 0.31 . - , !"
"`` transaction , tikkurila powder coatings-related operation , `` company said .","`` transaction , tikkurila powder coatings-related operation , `` company said . ."
"arm holding plc , domino 's pizza group plc asos plc 3 must-have growth stock ?","arm holding plc , domino 's pizza group plc asos plc 3 must-have growth stock ? s was for in - 's , s 's of to of a in the ?"
"pearl plaza llc , joint venture srv shanghai industrial investment holding co ltd , concluded investment decision construction first phase shopping center saint petersburg , russia .","pearl plaza llc , joint venture srv shanghai industrial investment holding co ltd , concluded investment decision construction first phase shopping center saint petersburg , russia . the , of 's ' ' : ' , it 's a , / on ; ( and s that a - ?"
measure result decreased demand technical design product information .,measure result decreased demand technical design product information . ; and of ?
"finnish financial group aktia report operating profit eur 44.4 mn january-september 2009 , eur 37.3 mn corresponding period 2008 .","finnish financial group aktia report operating profit eur 44.4 mn january-september 2009 , eur 37.3 mn corresponding period 2008 . 3 s to ) : a 4 in ."
"key price watch $ nflx , previous double top reject , 218.23 http : //stks.co/siyn","key price watch $ nflx , previous double top reject , 218.23 http : //stks.co/siyn 2 in ; ."
finnish glass technology company glaston oyj abp net profit decreased 2.6 mln euro ( $ 3.8 mln ) first nine month 2007 7.8 mln euro ( $ 11.4 mln ) period 2006 .,"finnish glass technology company glaston oyj abp net profit decreased 2.6 mln euro ( $ 3.8 mln ) first nine month 2007 7.8 mln euro ( $ 11.4 mln ) period 2006 . and ( ) / ( for a 's 1 , s the ."
city spirit sink diageo come short sale slide,city spirit sink diageo come short sale slide the of to .
operating loss increased eur 17mn loss eur 10.8 mn 2005 .,operating loss increased eur 17mn loss eur 10.8 mn 2005 . is al / : from I of the in : : on ) .
"alexandria , va. , june 7 -- michael g. williams newbury park , calif. , developed network device .","alexandria , va. , june 7 -- michael g. williams newbury park , calif. , developed network device . in has it - ) "" is ."
olvi posted strong set figure first six month year .,olvi posted strong set figure first six month year . to .
stanchart rb struggle bank england stress test,"stanchart rb struggle bank england stress test you , was is will : to , al is and ."
"beginning year , wartsila secured order deliver four gas-fuelled main engine propulsion machinery vessel .","beginning year , wartsila secured order deliver four gas-fuelled main engine propulsion machinery vessel . of a and as in ( of of ) ?"
"january-november 2009 , group 's sale totalled eur 7,801.7 mn , drop 12.6 % period 2008 .","january-november 2009 , group 's sale totalled eur 7,801.7 mn , drop 12.6 % period 2008 . and in as - - ) is i ."
"glaxosmithkline target growth across unit , scrap viiv ipo","glaxosmithkline target growth across unit , scrap viiv ipo s from a , / to - ed ."
bhp billiton share price : brazil sue samarco â£3.5bn,bhp billiton share price : brazil sue samarco â£3.5bn ; in .
"come complete lcd touch screen system selection chosen function price start around pound 4,805 mark .","come complete lcd touch screen system selection chosen function price start around pound 4,805 mark . ,"" to : , 's in ?"
revenue quarter fell 8 percent ( euro ) 2.4 billion compared year earlier .,"revenue quarter fell 8 percent ( euro ) 2.4 billion compared year earlier . , - ( The ."
"split , company would 26,885,540 series share 9,540,000 series k share .","split , company would 26,885,540 series share 9,540,000 series k share . ."
"a. le coq special developed bicentenary company trade mark , brewer said .","a. le coq special developed bicentenary company trade mark , brewer said . / ."
arcelormittal chief executive officer lakshmi mittal already cut output furnace .,"arcelormittal chief executive officer lakshmi mittal already cut output furnace . is is a ) - and - of ar and is "" a - from ar or , to : and and 's - as and will has or that"
operating profit fell eur 15.1 mn eur 24.6 mn 2006 .,"operating profit fell eur 15.1 mn eur 24.6 mn 2006 . to or ,"" to to in , to of a or and ing ?"
bridge part highway 14 development project .,"bridge part highway 14 development project . at "" and of to on ."
"kesko agro lietuva , agricultural machinery grain trader another member kesko group , boosted sale 42.9 percent 13.4 million euro , vat inclusive .","kesko agro lietuva , agricultural machinery grain trader another member kesko group , boosted sale 42.9 percent 13.4 million euro , vat inclusive . on from , the ' , for / , is are ."
